id;type;geometry_name;geometry_type;geometry_coordinates;Longitude;Latitude;Satélite;País;Estado;Município;Data;Risco de Fogo;Precipitação;Dias sem Chuva
focos_ams_24h.9a2ec791-7e3e-3005-aff5-3fa354ce6cd1;Feature;geom;Point;[-68.7488, 8.5865];-68,7488;8,5865;GOES-16;Venezuela;Portuguesa;Guanarito;2023-03-15T19:04:16+00:00;;;
focos_ams_24h.65ecb4d3-c152-3332-abb2-98a7c89c79f7;Feature;geom;Point;[-68.7304, 8.5866];-68,7304;8,5866;GOES-16;Venezuela;Portuguesa;Guanarito;2023-03-15T19:04:16+00:00;;;
focos_ams_24h.6001b953-2c49-302b-963a-6e0d6e4f3385;Feature;geom;Point;[-62.2704, 8.6149];-62,2704;8,6149;GOES-16;Venezuela;Monagas;Sotillo;2023-03-15T19:04:16+00:00;;;
focos_ams_24h.882e52ca-993c-3a25-bd1b-08cbc90c014f;Feature;geom;Point;[-66.4745, 8.5758];-66,4745;8,5758;GOES-16;Venezuela;Guárico;Las Mercedes;2023-03-15T19:04:16+00:00;;;
focos_ams_24h.e3931ae8-e9df-3797-919c-22902be47faa;Feature;geom;Point;[-63.3015, 8.8685];-63,3015;8,8685;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.7dca8ea8-e2b2-369c-bb9d-6cc43872ca3f;Feature;geom;Point;[-62.7529, 8.8716];-62,7529;8,8716;GOES-16;Venezuela;Monagas;Libertador;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.1bfb5d57-51ac-389d-ac86-d487c569012d;Feature;geom;Point;[-68.3931, 8.8463];-68,3931;8,8463;GOES-16;Venezuela;Cojedes;Girardot;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.2b4eb6a6-eaa7-3b68-89e2-8015eec14398;Feature;geom;Point;[-63.058, 8.8142];-63,058;8,8142;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.b049b6f7-c1ce-307e-bb8d-8b3b48476f98;Feature;geom;Point;[-63.0391, 8.8144];-63,0391;8,8144;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.d90ca32d-5950-34b7-85e0-5c82f0e0a127;Feature;geom;Point;[-63.0202, 8.8145];-63,0202;8,8145;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.0d37164c-4c62-3166-a26d-44bdd005b12b;Feature;geom;Point;[-69.5, 8.7692];-69,5;8,7692;GOES-16;Venezuela;Portuguesa;Papelón;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.b5be7e7a-c917-3ae8-b11a-15cf85f9d9b3;Feature;geom;Point;[-69.1872, 8.77];-69,1872;8,77;GOES-16;Venezuela;Portuguesa;Papelón;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.8c61a275-99ae-303a-9c06-57fe7f8285fe;Feature;geom;Point;[-69.1688, 8.77];-69,1688;8,77;GOES-16;Venezuela;Portuguesa;Papelón;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.744ca6fa-7960-3b78-acd5-48b5bb8f56de;Feature;geom;Point;[-63.3799, 8.7939];-63,3799;8,7939;GOES-16;Venezuela;Anzoátegui;Independencia;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.69aa1f60-51d8-3de4-80af-5a72a7d7709b;Feature;geom;Point;[-64.9927, 8.8783];-64,9927;8,8783;GOES-16;Venezuela;Guárico;Zaraza;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.1d97e27f-9991-3fba-9491-ae10d2c1c2c8;Feature;geom;Point;[-63.361, 8.794];-63,361;8,794;GOES-16;Venezuela;Anzoátegui;Independencia;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.642b8741-66e9-3b3f-b2a8-30aef8eed587;Feature;geom;Point;[-68.523, 8.8089];-68,523;8,8089;GOES-16;Venezuela;Cojedes;Girardot;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.eec1b970-73fa-375c-a7fa-a223ef8de8f5;Feature;geom;Point;[-63.3008, 8.887];-63,3008;8,887;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.d4cd6765-b0c9-3be3-b02a-a0155d12275e;Feature;geom;Point;[-70.068, 8.8786];-70,068;8,8786;GOES-16;Venezuela;Barinas;Alberto Arvelo Torrealba;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.6e51e162-64af-393c-9f4a-0e72a86abe1f;Feature;geom;Point;[-63.0398, 8.7958];-63,0398;8,7958;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.bb0b0ee9-487f-31d7-9286-3e41fc2bd53f;Feature;geom;Point;[-68.5415, 8.8088];-68,5415;8,8088;GOES-16;Venezuela;Cojedes;Girardot;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.d10ac219-4359-334a-aef3-753f80e01493;Feature;geom;Point;[-69.1875, 8.7515];-69,1875;8,7515;GOES-16;Venezuela;Portuguesa;Papelón;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.d76ec393-b1a6-3950-ba4d-6a0edee73657;Feature;geom;Point;[-62.7537, 8.8531];-62,7537;8,8531;GOES-16;Venezuela;Monagas;Libertador;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.92bb9d4c-8f3f-3386-bb26-ba06ef939f78;Feature;geom;Point;[-69.1691, 8.7516];-69,1691;8,7516;GOES-16;Venezuela;Portuguesa;Papelón;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.707a2be1-7d15-3492-b1ee-42cee9b2451c;Feature;geom;Point;[-65.0151, 8.7671];-65,0151;8,7671;GOES-16;Venezuela;Guárico;Santa María de Ipire;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.7ac89e5d-ff17-363f-9a3e-a055a6340f1b;Feature;geom;Point;[-63.4155, 8.8493];-63,4155;8,8493;GOES-16;Venezuela;Anzoátegui;Independencia;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.fa6bba5a-5fad-3572-b7c5-ba33d4a44710;Feature;geom;Point;[-64.9964, 8.7672];-64,9964;8,7672;GOES-16;Venezuela;Guárico;Santa María de Ipire;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.63b37d15-8370-36fb-b8eb-54af8dc81639;Feature;geom;Point;[-70.0864, 8.8786];-70,0864;8,8786;GOES-16;Venezuela;Barinas;Cruz Paredes;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.58421939-f3e9-3b2f-bbbb-03def0630f45;Feature;geom;Point;[-67.2839, 8.8316];-67,2839;8,8316;GOES-16;Venezuela;Guárico;Miranda;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.86d23e2d-ff11-38c7-8ec5-cb0aad38c96d;Feature;geom;Point;[-67.4136, 8.8311];-67,4136;8,8311;GOES-16;Venezuela;Guárico;Miranda;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.f27086a6-29e9-303f-9593-8eec8ac974cd;Feature;geom;Point;[-64.9777, 8.7673];-64,9777;8,7673;GOES-16;Venezuela;Guárico;Santa María de Ipire;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.a7c55e8e-8ba6-3733-a068-fbd133ead60d;Feature;geom;Point;[-67.4321, 8.831];-67,4321;8,831;GOES-16;Venezuela;Guárico;Miranda;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.b1c3533b-4162-39dd-bd2e-3f9472b4734d;Feature;geom;Point;[-68.3935, 8.8278];-68,3935;8,8278;GOES-16;Venezuela;Cojedes;Girardot;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.33b33f1e-d8fd-388b-9652-22b6a662c7b3;Feature;geom;Point;[-64.9403, 8.7674];-64,9403;8,7674;GOES-16;Venezuela;Guárico;Santa María de Ipire;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.890cbb1a-b687-3a18-a214-a6ed2cc36a0d;Feature;geom;Point;[-63.2804, 8.9242];-63,2804;8,9242;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.9e39ec10-f66f-3871-9dab-88333ab88e72;Feature;geom;Point;[-63.3806, 8.7754];-63,3806;8,7754;GOES-16;Venezuela;Anzoátegui;Independencia;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.0be92040-cc84-3c66-b02a-b0317f7d674d;Feature;geom;Point;[-68.5226, 8.8274];-68,5226;8,8274;GOES-16;Venezuela;Portuguesa;Papelón;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.daed0d41-ea06-3fc4-8193-0cc8ae577a5d;Feature;geom;Point;[-68.5411, 8.8273];-68,5411;8,8273;GOES-16;Venezuela;Portuguesa;Papelón;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.6429647f-6250-3db0-86d7-27575d90b8d4;Feature;geom;Point;[-62.6771, 8.872];-62,6771;8,872;GOES-16;Venezuela;Monagas;Libertador;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.3cbb9290-9594-37b0-acbf-a1026bdbe4df;Feature;geom;Point;[-68.8914, 8.8263];-68,8914;8,8263;GOES-16;Venezuela;Portuguesa;Papelón;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.f6657630-1256-32f1-a4df-05a7823dc0b8;Feature;geom;Point;[-67.4326, 8.8125];-67,4326;8,8125;GOES-16;Venezuela;Guárico;Miranda;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.535638f2-5b99-3238-8548-818b79fb6211;Feature;geom;Point;[-63.0769, 8.8141];-63,0769;8,8141;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:04:15+00:00;;;
focos_ams_24h.63c93fc7-9c58-3998-a34a-c853614af556;Feature;geom;Point;[-64.7804, 9.0646];-64,7804;9,0646;GOES-16;Venezuela;Anzoátegui;Aragua;2023-03-15T19:04:14+00:00;;;
focos_ams_24h.fd94dbe2-7f39-30ea-8a2a-ad5945e8f8f7;Feature;geom;Point;[-67.022, 8.9251];-67,022;8,9251;GOES-16;Venezuela;Guárico;Miranda;2023-03-15T19:04:14+00:00;;;
focos_ams_24h.181c4d33-775f-3e5b-983b-d52d289eaac2;Feature;geom;Point;[-63.1663, 8.9434];-63,1663;8,9434;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:04:14+00:00;;;
focos_ams_24h.b97dfd29-8961-339a-9940-5890a51611f5;Feature;geom;Point;[-68.4444, 9.0311];-68,4444;9,0311;GOES-16;Venezuela;Cojedes;Girardot;2023-03-15T19:04:14+00:00;;;
focos_ams_24h.fc1ba002-baa0-3423-912f-52dfbc1dfee7;Feature;geom;Point;[-64.7998, 9.0459];-64,7998;9,0459;GOES-16;Venezuela;Anzoátegui;Aragua;2023-03-15T19:04:14+00:00;;;
focos_ams_24h.a79bc5f9-58d1-36ed-8516-7175bef1d17a;Feature;geom;Point;[-64.7811, 9.046];-64,7811;9,046;GOES-16;Venezuela;Anzoátegui;Aragua;2023-03-15T19:04:14+00:00;;;
focos_ams_24h.347c70ac-fd04-3a36-93a4-61ef9f314185;Feature;geom;Point;[-63.1656, 8.9619];-63,1656;8,9619;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:04:14+00:00;;;
focos_ams_24h.29f7ba04-6c19-367d-adf6-84d89a6db3a8;Feature;geom;Point;[-62.3284, 9.0411];-62,3284;9,0411;GOES-16;Venezuela;Monagas;Libertador;2023-03-15T19:04:14+00:00;;;
focos_ams_24h.b6e2e520-f23c-3cec-9d48-4d743834f59e;Feature;geom;Point;[-64.9697, 9.008];-64,9697;9,008;GOES-16;Venezuela;Anzoátegui;General Sir Arthur McGregor;2023-03-15T19:04:14+00:00;;;
focos_ams_24h.ee209be7-1b8f-30d2-9c06-2977877cc69d;Feature;geom;Point;[-63.1474, 8.9435];-63,1474;8,9435;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:04:14+00:00;;;
focos_ams_24h.49881bb3-f97f-3538-a681-da6b13f4029e;Feature;geom;Point;[-64.7985, 9.083];-64,7985;9,083;GOES-16;Venezuela;Anzoátegui;Aragua;2023-03-15T19:04:14+00:00;;;
focos_ams_24h.2968f53e-8ce7-380a-8d3d-bc1b3c5c5ca1;Feature;geom;Point;[-64.7267, 8.9907];-64,7267;8,9907;GOES-16;Venezuela;Anzoátegui;Aragua;2023-03-15T19:04:14+00:00;;;
focos_ams_24h.721598d8-ba33-3c47-a69d-52537961a190;Feature;geom;Point;[-68.3147, 9.05];-68,3147;9,05;GOES-16;Venezuela;Cojedes;Girardot;2023-03-15T19:04:14+00:00;;;
focos_ams_24h.90053f9c-8d0c-380a-94d9-8541cf9d85c4;Feature;geom;Point;[-68.3143, 9.0685];-68,3143;9,0685;GOES-16;Venezuela;Cojedes;Girardot;2023-03-15T19:04:14+00:00;;;
focos_ams_24h.8ffcd1e2-1c02-32d9-94c4-572c1d81354a;Feature;geom;Point;[-68.2962, 9.0501];-68,2962;9,0501;GOES-16;Venezuela;Cojedes;Girardot;2023-03-15T19:04:14+00:00;;;
focos_ams_24h.e718cc48-b031-3d67-9994-8cd589dab9ce;Feature;geom;Point;[-68.2958, 9.0686];-68,2958;9,0686;GOES-16;Venezuela;Cojedes;Girardot;2023-03-15T19:04:14+00:00;;;
focos_ams_24h.cfc1ccd1-53b6-3704-acfe-058ca53cbeee;Feature;geom;Point;[-68.2778, 9.0501];-68,2778;9,0501;GOES-16;Venezuela;Cojedes;Girardot;2023-03-15T19:04:14+00:00;;;
focos_ams_24h.c6e507df-5dfb-3904-83da-58a146a15462;Feature;geom;Point;[-68.2954, 9.0871];-68,2954;9,0871;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:04:14+00:00;;;
focos_ams_24h.af234ca3-3f9a-3f96-b7d2-eb0f474b754c;Feature;geom;Point;[-64.7992, 9.0645];-64,7992;9,0645;GOES-16;Venezuela;Anzoátegui;Aragua;2023-03-15T19:04:14+00:00;;;
focos_ams_24h.68bbb961-a2ae-3c6f-a222-680e2f7e3ad2;Feature;geom;Point;[-68.2773, 9.0686];-68,2773;9,0686;GOES-16;Venezuela;Cojedes;Girardot;2023-03-15T19:04:14+00:00;;;
focos_ams_24h.d5ca5375-8194-38b2-bfef-44544b18ac26;Feature;geom;Point;[-68.2202, 9.1429];-68,2202;9,1429;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:04:13+00:00;;;
focos_ams_24h.9c191737-f2b4-31fc-8149-a4a8e09260c0;Feature;geom;Point;[-62.965, 9.2415];-62,965;9,2415;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:04:13+00:00;;;
focos_ams_24h.c53e073d-db42-3e3c-9b85-d0ebd95d675c;Feature;geom;Point;[-64.7785, 9.1202];-64,7785;9,1202;GOES-16;Venezuela;Anzoátegui;Aragua;2023-03-15T19:04:13+00:00;;;
focos_ams_24h.978a62c2-5173-34d4-a00a-05fb6471512c;Feature;geom;Point;[-68.2387, 9.1428];-68,2387;9,1428;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:04:13+00:00;;;
focos_ams_24h.4151802d-1756-3987-abc6-a02dd0196c86;Feature;geom;Point;[-69.9172, 9.1009];-69,9172;9,1009;GOES-16;Venezuela;Portuguesa;Guanare;2023-03-15T19:04:13+00:00;;;
focos_ams_24h.555b17e8-887f-3397-bb56-82df84029838;Feature;geom;Point;[-68.2752, 9.1612];-68,2752;9,1612;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:04:13+00:00;;;
focos_ams_24h.256def21-a240-3a4c-b8d5-60bfc864d47b;Feature;geom;Point;[-62.912, 9.1489];-62,912;9,1489;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:04:13+00:00;;;
focos_ams_24h.ba3fe102-aa21-398f-a517-f147be7ef17d;Feature;geom;Point;[-69.6586, 9.1571];-69,6586;9,1571;GOES-16;Venezuela;Portuguesa;Guanare;2023-03-15T19:04:13+00:00;;;
focos_ams_24h.52433d94-7a6b-3860-ba34-a860cfd89620;Feature;geom;Point;[-68.3504, 9.1054];-68,3504;9,1054;GOES-16;Venezuela;Cojedes;Romulo Gallegos;2023-03-15T19:04:13+00:00;;;
focos_ams_24h.f74dd486-3dd5-329c-a04f-d6afa9e492f9;Feature;geom;Point;[-62.9309, 9.1488];-62,9309;9,1488;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:04:13+00:00;;;
focos_ams_24h.741b636b-170a-3dab-8cbe-3981e2919711;Feature;geom;Point;[-64.4896, 9.3257];-64,4896;9,3257;GOES-16;Venezuela;Anzoátegui;Anaco;2023-03-15T19:04:12+00:00;;;
focos_ams_24h.0acaafe6-3159-370a-9eef-c8dff56fcd9a;Feature;geom;Point;[-64.5084, 9.3256];-64,5084;9,3256;GOES-16;Venezuela;Anzoátegui;Anaco;2023-03-15T19:04:12+00:00;;;
focos_ams_24h.ce136700-377f-338c-b056-8220ad03f28f;Feature;geom;Point;[-68.9, 9.3073];-68,9;9,3073;GOES-16;Venezuela;Portuguesa;Turén;2023-03-15T19:04:12+00:00;;;
focos_ams_24h.8725df40-d8ad-3891-8756-b167ab11d24f;Feature;geom;Point;[-68.9185, 9.3073];-68,9185;9,3073;GOES-16;Venezuela;Portuguesa;Turén;2023-03-15T19:04:12+00:00;;;
focos_ams_24h.98a59065-6aea-397d-9b67-0dce7b5d5d09;Feature;geom;Point;[-73.7835, 9.2983];-73,7835;9,2983;GOES-16;Colombia;Cesar;Chimichagua;2023-03-15T19:04:12+00:00;;;
focos_ams_24h.1cb26029-82e0-3d78-be12-b5cb3beec8ac;Feature;geom;Point;[-68.2714, 9.3279];-68,2714;9,3279;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:04:12+00:00;;;
focos_ams_24h.5bdf6101-4548-3133-b820-2f0f48b0cb12;Feature;geom;Point;[-68.2899, 9.3278];-68,2899;9,3278;GOES-16;Venezuela;Cojedes;Tinaco;2023-03-15T19:04:12+00:00;;;
focos_ams_24h.20eb1cca-25aa-3c75-bb75-5efb2627e149;Feature;geom;Point;[-63.2791, 9.4253];-63,2791;9,4253;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:04:12+00:00;;;
focos_ams_24h.67b99bae-105e-3f0c-94fa-f1bd9f09f222;Feature;geom;Point;[-73.8199, 9.3538];-73,8199;9,3538;GOES-16;Colombia;Cesar;Chimichagua;2023-03-15T19:04:12+00:00;;;
focos_ams_24h.8e3bf626-404b-3b69-8381-f4441906e0f7;Feature;geom;Point;[-68.7322, 9.382];-68,7322;9,382;GOES-16;Venezuela;Cojedes;Ricaurte;2023-03-15T19:04:12+00:00;;;
focos_ams_24h.98439d77-2903-3e63-8a01-6ee4b5ade904;Feature;geom;Point;[-63.2973, 9.4438];-63,2973;9,4438;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:04:12+00:00;;;
focos_ams_24h.ad101848-d6c0-3b66-ab33-5e3c20581108;Feature;geom;Point;[-63.2784, 9.4439];-63,2784;9,4439;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:04:12+00:00;;;
focos_ams_24h.8dc6e3e4-d949-311c-a524-14b22d8dbccc;Feature;geom;Point;[-68.9008, 9.2703];-68,9008;9,2703;GOES-16;Venezuela;Portuguesa;Turén;2023-03-15T19:04:12+00:00;;;
focos_ams_24h.981fe141-d8a5-3458-9179-38c1b834bdf6;Feature;geom;Point;[-68.8819, 9.2889];-68,8819;9,2889;GOES-16;Venezuela;Portuguesa;Turén;2023-03-15T19:04:12+00:00;;;
focos_ams_24h.9f70cf1c-3909-3359-9ad6-a4e14d03fede;Feature;geom;Point;[-68.9004, 9.2888];-68,9004;9,2888;GOES-16;Venezuela;Portuguesa;Turén;2023-03-15T19:04:12+00:00;;;
focos_ams_24h.dde11628-7bf7-3d11-bfb5-8bf6c771b55d;Feature;geom;Point;[-68.9188, 9.2888];-68,9188;9,2888;GOES-16;Venezuela;Portuguesa;Turén;2023-03-15T19:04:12+00:00;;;
focos_ams_24h.47563f29-f3aa-3577-82cc-8de65a912da5;Feature;geom;Point;[-68.1384, 9.4766];-68,1384;9,4766;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:04:11+00:00;;;
focos_ams_24h.28f3b49d-9a3e-36af-abfa-f511fb34960c;Feature;geom;Point;[-68.1573, 9.458];-68,1573;9,458;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:04:11+00:00;;;
focos_ams_24h.46937cf8-cfee-3eba-badf-9b5baf100a1c;Feature;geom;Point;[-66.7469, 9.4635];-66,7469;9,4635;GOES-16;Venezuela;Aragua;Urdaneta;2023-03-15T19:04:11+00:00;;;
focos_ams_24h.5aa4d790-d3eb-3f97-bab4-f580b7347130;Feature;geom;Point;[-68.0241, 9.6069];-68,0241;9,6069;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:04:11+00:00;;;
focos_ams_24h.e0ea5898-b61f-3bb1-942c-6447273466d5;Feature;geom;Point;[-68.1569, 9.4766];-68,1569;9,4766;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:04:11+00:00;;;
focos_ams_24h.e221404b-ddf2-3fcd-be67-7f2f24c5b27a;Feature;geom;Point;[-66.7815, 9.5561];-66,7815;9,5561;GOES-16;Venezuela;Aragua;Urdaneta;2023-03-15T19:04:11+00:00;;;
focos_ams_24h.b7754de2-96d9-32e2-8c7a-75b2d0d2c268;Feature;geom;Point;[-63.5733, 9.6281];-63,5733;9,6281;GOES-16;Venezuela;Monagas;Santa Barbara;2023-03-15T19:04:11+00:00;;;
focos_ams_24h.37ddaf18-b923-3cab-a235-29c94549734f;Feature;geom;Point;[-66.8001, 9.556];-66,8001;9,556;GOES-16;Venezuela;Aragua;Urdaneta;2023-03-15T19:04:11+00:00;;;
focos_ams_24h.7a567017-5a92-3da2-8c7a-97e9b1ac9a2f;Feature;geom;Point;[-68.0755, 9.7737];-68,0755;9,7737;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:04:10+00:00;;;
focos_ams_24h.5c2270fa-bdc1-31d0-bcfe-1bc5bc29e740;Feature;geom;Point;[-66.7787, 9.6489];-66,7787;9,6489;GOES-16;Venezuela;Aragua;Urdaneta;2023-03-15T19:04:10+00:00;;;
focos_ams_24h.64dc7066-cd9f-30bd-b486-9e783762194d;Feature;geom;Point;[-66.7601, 9.649];-66,7601;9,649;GOES-16;Venezuela;Aragua;Urdaneta;2023-03-15T19:04:10+00:00;;;
focos_ams_24h.2c720ecb-e35f-3654-a21b-7544584b400a;Feature;geom;Point;[-66.1215, 9.8005];-66,1215;9,8005;GOES-16;Venezuela;Guárico;Monagas;2023-03-15T19:04:10+00:00;;;
focos_ams_24h.d541ae65-977b-3de6-88c9-64ac990d7b8b;Feature;geom;Point;[-68.7047, 9.7901];-68,7047;9,7901;GOES-16;Venezuela;Cojedes;Ezequiel Zomora;2023-03-15T19:04:10+00:00;;;
focos_ams_24h.82ff2c2e-7a88-34f3-8391-ec7c24e799ea;Feature;geom;Point;[-68.8748, 9.6225];-68,8748;9,6225;GOES-16;Venezuela;Cojedes;Anzoátegui;2023-03-15T19:04:10+00:00;;;
focos_ams_24h.0b80aece-c02a-3c04-bdbe-a5f33106ea8d;Feature;geom;Point;[-68.8563, 9.6226];-68,8563;9,6226;GOES-16;Venezuela;Cojedes;Anzoátegui;2023-03-15T19:04:10+00:00;;;
focos_ams_24h.599da1c1-f532-3075-9998-9eed17b0a79b;Feature;geom;Point;[-68.0236, 9.6254];-68,0236;9,6254;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:04:10+00:00;;;
focos_ams_24h.5771d16a-79ba-318a-a47d-649609facd19;Feature;geom;Point;[-68.7232, 9.79];-68,7232;9,79;GOES-16;Venezuela;Cojedes;Ezequiel Zomora;2023-03-15T19:04:10+00:00;;;
focos_ams_24h.033719b1-c839-33cb-8752-4cf0bf65be55;Feature;geom;Point;[-66.7782, 9.6675];-66,7782;9,6675;GOES-16;Venezuela;Aragua;Urdaneta;2023-03-15T19:04:10+00:00;;;
focos_ams_24h.d70430df-d3ef-33d0-9f24-ac0ae25daf46;Feature;geom;Point;[-68.1334, 9.6807];-68,1334;9,6807;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:04:10+00:00;;;
focos_ams_24h.f073f5af-1413-3792-bed3-4c2aa5b396be;Feature;geom;Point;[-68.8744, 9.6411];-68,8744;9,6411;GOES-16;Venezuela;Cojedes;Anzoátegui;2023-03-15T19:04:10+00:00;;;
focos_ams_24h.4b9aa747-3242-309c-b34f-9f2d014e8c6e;Feature;geom;Point;[-68.3362, 9.7171];-68,3362;9,7171;GOES-16;Venezuela;Cojedes;Tinaco;2023-03-15T19:04:10+00:00;;;
focos_ams_24h.7e483823-ef34-33bd-89c5-00ed4e72f79f;Feature;geom;Point;[-68.8559, 9.6411];-68,8559;9,6411;GOES-16;Venezuela;Cojedes;Anzoátegui;2023-03-15T19:04:10+00:00;;;
focos_ams_24h.5e24bb61-3eb7-36db-96c0-a8ce92f2bcee;Feature;geom;Point;[-68.3547, 9.717];-68,3547;9,717;GOES-16;Venezuela;Cojedes;Tinaco;2023-03-15T19:04:10+00:00;;;
focos_ams_24h.e19552dd-1cd1-3262-8a75-43b95eaf9fe6;Feature;geom;Point;[-66.816, 9.6487];-66,816;9,6487;GOES-16;Venezuela;Aragua;Urdaneta;2023-03-15T19:04:10+00:00;;;
focos_ams_24h.7f628c8a-52a1-3ca3-b2c3-7b9fc14a02b4;Feature;geom;Point;[-66.7974, 9.6488];-66,7974;9,6488;GOES-16;Venezuela;Aragua;Urdaneta;2023-03-15T19:04:10+00:00;;;
focos_ams_24h.42cff701-1fc6-3e22-89cf-dd2791133aef;Feature;geom;Point;[-68.874, 9.6596];-68,874;9,6596;GOES-16;Venezuela;Cojedes;Anzoátegui;2023-03-15T19:04:10+00:00;;;
focos_ams_24h.d2526546-f831-300e-a833-848036d212f5;Feature;geom;Point;[-68.8555, 9.6597];-68,8555;9,6597;GOES-16;Venezuela;Cojedes;Anzoátegui;2023-03-15T19:04:10+00:00;;;
focos_ams_24h.b80f6b1e-4e50-3783-9d2a-bcc2b3cc76c2;Feature;geom;Point;[-68.1339, 9.6621];-68,1339;9,6621;GOES-16;Venezuela;Cojedes;Tinaco;2023-03-15T19:04:10+00:00;;;
focos_ams_24h.21446203-d992-3301-895c-2b018f00608f;Feature;geom;Point;[-68.1153, 9.6622];-68,1153;9,6622;GOES-16;Venezuela;Cojedes;Tinaco;2023-03-15T19:04:10+00:00;;;
focos_ams_24h.b86d01f6-4dce-3cdf-8931-0b7f214a80bd;Feature;geom;Point;[-68.1149, 9.6808];-68,1149;9,6808;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:04:10+00:00;;;
focos_ams_24h.473cbc73-d6e5-3ce6-8e32-34cca8cfd99b;Feature;geom;Point;[-68.8929, 9.641];-68,8929;9,641;GOES-16;Venezuela;Cojedes;Anzoátegui;2023-03-15T19:04:10+00:00;;;
focos_ams_24h.ab8cbb7a-7088-3bd3-b886-76633c00b1fc;Feature;geom;Point;[-67.8852, 9.9602];-67,8852;9,9602;GOES-16;Venezuela;Carabobo;Valencia;2023-03-15T19:04:09+00:00;;;
focos_ams_24h.30debde2-2730-3a8f-9f5a-653070b4e4b2;Feature;geom;Point;[-66.5857, 9.8727];-66,5857;9,8727;GOES-16;Venezuela;Guárico;Monagas;2023-03-15T19:04:09+00:00;;;
